pubdate,author,title,filename
1554,"Emery, John, doctoure in astronomye et phesyke.","Here foloweth thre practyses, nowe vsed at Mountpyller, by mon syre Emery. a romayne borne in Rome, a doctoure in astronomye [et] phesyke and other doth practyse the same, fyrste an oyle, or onement, and a powder, and the. iii. a water, for many infyrmytes and deseases for the health of the body.",A21331.xml
1630,"D'Avenant, William, Sir, 1606-1668.","The cruell brother A tragedy. As it was presented, at the priuate house, in the Blacke-Fryers: by His Maiesties Seruants.",A19876.xml
1616,"Jackson, William, lecturer at Whittington College.","The celestiall husbandrie: or, The tillage of the soule First, handled in a sermon at Pauls Crosse the 25. of February, 1616. By William Iackson, terme-lecturer at Whittington Colledge in London: and since then much inlarged by the authour, for the profit of the reader: with two tables to the same.",A04199.xml
1556,"Standish, John, 1507?-1570.",The triall of the supremacy wherein is set fourth ye unitie of christes church milita[n]t geue[n] to S. Peter and his successoures by Christe and that there ought to be one head bishop in earth Christes vicar generall ouer all hys churche militant: wyth answeres to the blasphemous obiections made agaynste the same in the late miserable yeres now paste.,A12923.xml
1617,N/A,"Tis not otherwise: or: The praise of a married life To the tune of, I'le neuer loue thee more.",A73311.xml
1638,"Basil I, Emperor of the East, ca. 812-886.","The sixty sixe admonitory chapters of Basilius, King of the Romans, to his sonne Leo, in acrostick manner that is, the first letter of euery chapter, making vp his name and title. Translated out of Greeke by Iames Scudamore.",A05287.xml
1592,"Andrewes, Lancelot, 1555-1626.","The wonderfull combate (for Gods glorie and mans saluation) betweene Christ and Satan Opened in seuen most excellent, learned and zealous sermons, vpon the temptations of Christ, in the wilderness, &c. Seene and allowed.",A19862.xml
1600,"Middleton, Christopher, 1560?-1628.",The legend of Humphrey Duke of Glocester. By Chr: Middleton,A07484.xml
1616,"Goddard, William, fl. 1615.",A mastif vvhelp and other ruff-island-lik currs fetcht from amongst the Antipedes Which bite and barke at the fantasticall humorists and abusers of the time.,A01793.xml
1577,"Robinson, Richard, citizen of London.","Certain selected histories for christian recreations vvith their seuerall moralizations. Brought into Englishe verse, and are to be song with seuerall notes: composed by Richard Robinson citizen of London",A10846.xml
1614,"Bedwell, William, ca. 1561-1632.","De numeris geometricis. = Of the nature and proprieties of geometricall numbers. First written by Lazarus Schonerus, and now Englished, enlarged and illustrated with diuers and sundry tables and obseruations concerning the measuring of plaines and solids: all teaching the fabricke, demonstration and vse of a singular instrument, or rular, long since inuented and perfitted by Thomas Bedwell Esquire",A11580.xml
1556,"Heywood, John, 1497?-1580?","The spider and the flie A parable of the spider and the flie, made by Iohn Heywood.",A03184.xml
1539,"Taverner, Richard, 1505?-1575.",A catechisme or institution of the christen religion. Newely set forthe by Richard Tauerner,A13397.xml
1603,"Breton, Nicholas, 1545?-1626?",A merrie dialogue betvvixt the taker and mistaker,A16760.xml
1634,"Powell, Robert, fl. 1636-1652.","The life of Alfred, or, Alvred: the first institutor of subordinate government in this kingdome, and refounder of the Vniversity of Oxford Together with a parallell of our soveraigne lord, K. Charles untill this yeare, 1634. By Robert Povvell of Wels, one of the Society of New-Inne.",A09898.xml
1559,England and Wales. Sovereign (1558-1603 : Elizabeth I),"Iniunctions geven by the Quenes Maiestie anno Domini MD.LIX., the fyrst yeare of the raigne of our Soueraigne Lady Quene Elizabeth.",A00102.xml
1599,"Fenton, Roger, 1565-1616.",An ansvvere to VVilliam Alablaster [sic] his motiues. By Roger Fenton preacher of Grayes Inne,A00664.xml
1593,"Burton, William, d. 1616.","A caueat for suerties two sermons of suertiship, made in Bristoll, by VV. Burton.",A17318.xml
1614,"Ravenscroft, Thomas, 1592?-1635?","A briefe discourse of the true (but neglected) vse of charact'ring the degrees, by their perfection, imperfection, and diminution in measurable musicke, against the common practise and custome of these times Examples whereof are exprest in the harmony of 4. voyces, concerning the pleasure of 5. vsuall recreations. 1 Hunting, 2 hawking, 3 dauncing, 4 drinking, 5 enamouring. By Thomas Rauenscroft, Bachelor of Musicke.",A10477.xml
1633,"Scot, Michael, ca. 1175-ca. 1234, attributed name.","The philosophers banquet Newly furnished and decked forth with much variety of many severall dishes, that in the former service were neglected. Where now not only meats and drinks of all natures and kinds are serued in, but the natures and kinds of all disputed of. As further, dilated by table-conference, alteration and changes of states, diminution of the stature of man, barrennesse of the earth, with the effects and causes thereof, phisically and philosophically. Newly corrected and inlarged, to almost as much more. By W.B. Esquire.",A11769.xml
1564,"Westminster (London, England). Steward.","Wyllyam Cecill knight, high stewarde of the citie of Westminster,  and Ambrose Caue, knight, chauncelour of the duchye of Lancaster, two of the priuie counsell to the Quenes moste excellent Maiestie, to the baylyffe, headboroughs, constables, and other officers within the sayde citie ... greeting knowe ye that our sayde soueraigne lady the quene, hauyng compassion of the estate of that her citie, because of the long visitation thereof with the plague ...",A06215.xml
1617,"Greene, Robert, 1558?-1592.","Alcida Greenes metamorphosis, vvherein is discouered, a pleasant transformation of bodies into sundrie shapes, shewing that as vertues beautifie the mind, so vanities giue greater staines, than the perfection of any quality can rase out: the discourse confirmed with diuerse merry and delightfull histories; full of graue principles to content age, and sawsed with pleasant parlees, and witty answeres, to satisfie youth: profitable for both, and not offensiue to any. By R.G.",A02073.xml
1582,"W. W., fl. 1577-1582.","A true and iust recorde, of the information, examination and confession of all the witches, taken at S. Ofes in the countie of Essex whereof some were executed, and other some entreated according to the determination of lawe. Wherein all men may see what a pestilent people witches are, and how vnworthy to lyue in a Christian Commonwealth. Written orderly, as the cases were tryed by euidence, by W. W.",A14611.xml
1601,"Barlow, William, d. 1613.","A sermon preached at Paules Crosse, on the first Sunday in Lent: Martij 1. 1600 With a short discourse of the late Earle of Essex his confession, and penitence, before and at the time of his death. By William Barllow Doctor of Diuinitie. Whereunto is annexed a true copie, in substance, of the behauiour, speache, and prayer of the said Earle at the time of his execution.",A04416.xml
1615,T. W.,"Certaine wholesome obseruations and rules fo [sic] inne-keepers, and also for their guests meet to be fixed vpon the wall of euery chamber in the house, but meant more especially for the good of Mr. Henry Hunter and his wife, of Smithfield, his louing brother and sister, and of the guests which vse their house.",A14605.xml
1638,"Adamson, Henry.","The muses threnodie, or, mirthfull mournings, on the death of Master Gall Containing varietie of pleasant poëticall descriptions, morall instructions, historiall narrations, and divine observations, with the most remarkable antiquities of Scotland, especially at Perth By Mr. H. Adamson.",A03379.xml
1602,"Copley, Anthony, 1567-1607?","Another letter of Mr. A.C. to his dis-Iesuited kinseman, concerning the appeale, state, Iesuites Also a third letter of his, apologeticall for himselfe against the calumnies contained against him in a certaine Iesuiticall libell, intituled, A manifestation of folly and bad spirit, &c.",A19321.xml
1588,"Allen, William, 1532-1594.","An admonition to the nobility and people of England and Ireland concerninge the present vvarres made for the execution of his Holines sentence, by the highe and mightie Kinge Catholike of Spaine. By the Cardinal of Englande",A16774.xml
1614,"Pilkington, Francis, d. 1638.","The first set of madrigals and pastorals of 3. 4 and 5. parts. Newly composed by Francis Pilkington, Batchelor of Musicke and lutenist, and one of the Cathedrall Church of Christ and blessed Mary the Virgin in Chester",A09654.xml
1608,"Munday, Anthony, 1553-1633.","The admirable deliuerance of 266. Christians by Iohn Reynard Englishman from the captiuitie of the Turkes, who had been gally slaues many yeares in Alexandria The number of the seuerall nations that were captiues follow in the next page.",A07889.xml
1588,"Kempe, William.","The education of children in learning declared by the dignitie, vtilitie, and method thereof. Meete to be knowne, and practised aswell of parents as schoolmaisters.",A68296.xml
1612,"Broughton, Hugh, 1549-1612.","The holy genealogie of Iesus Christ both his naturall line of fathers, which S. Luke followeth, chap. 3, and his kingly line, which S. Matthew followeth, chap. I, with fit notation of their names / by H. Br.",A16984.xml
1633,"Day, John, 1574-1640?","The ile of gulls As it hath been often acted in the Black Fryers, by the Children of the Revels.",A69188.xml
1593,"Chute, Anthony, d. 1595?",Beawtie dishonoured vvritten vnder the title of Shores wife Chascun se plaist ou il se trouue mieux.,A18771.xml
1575,"Laneham, Robert, 16th cent.",A letter whearin part of the entertainment vntoo the Queenz Maiesty at Killingwoorth Castl in Warwik sheer in this soomerz progress 1575 is signified / from a freend officer attendant in coourt vntoo hiz freend a citizen and merchaunt of London.,A05046.xml
1598,"Burton, William, d. 1616.","Dauids thanksgiuing for the arraignement of the man of earth, set forth in two sermons by W.B. The first sermon sheweth the manner of Dauids thanksgining, and containeth many comfortable points necessarie for afflicted consciences. The second sermon setteth forth the matter it selfe, for Dauid giueth thanks and that is, The arraignement of the man of earth  ...",A17324.xml
1579,"Fitzherbert, Anthony, Sir, 1470-1538.","In this booke is contayned the offices of shyriffes, bayliffes of lybertyes, escheatours, constables, and coroners and shewed what euerye one of them may doe by vertue of their offices, drawen out of bookes of the common lawe and of the statutes.",A00880.xml
1618,England and Wales. Sovereign (1558-1603 : Elizabeth I),"By the Queene. Whereas in the chart of the lotterie lately erected, amongst other things deuised for the aduantage of the aduenturers, there was a limitation of three moneths, within the compasse whereof, who so aduentured money into the said lotterie, should be partakers of diuerse profits and aduantages more then others that should aduenture their money after the said three moneths ended ...",A21696.xml
1602,"Burton, William, d. 1616.","Ten sermons vpon the first, second, third and fourth verses of the sixt of Matthew containing diuerse necessary and profitable treatises , viz. a preseruative against the poyson of vaine-glory in the 1 & 2, the reward of sincerity in the 3, the vncasing of the hypocrite in the 4, 5 and 6, the reward of hypocrisie in the 7 and 8, an admonition to left-handed Christians in the 9 and 10 : whereunto is annexed another treatise called The anatomie of Belial, set foorth in ten sermons vpon the 12, 13, 14, 15 verses of the 6 chapter of the Prouerbs of Salomon.",A17330.xml
1582,"Carlile, Christopher, d. 1588?","A discourse, concerning two diuine positions The first [ef]fectually concluding, that the soules of the faithfull fathers, deceased before Christ, went immediately to heauen. The second sufficientlye setting foorth vnto vs Christians, what we are to conceiue, touching the descension of our Sauiour Christ into hell: publiquely disputed at a commencement in Cambridge, anno Domini 1552. Purposely written at the first by way of a confutation, against a booke of Richard Smith of Oxford, D. of Diuinity, entitled a Refutation, imprinted 1562, & published against Iohn Caluin, & C. Carlile: the title wherof appeareth in ye 17. page. And now first published by the said Christopher Carlile, 1582.",A18003.xml
1621,"Martyn, Joseph.","Nevv epigrams, and a satyre. VVritten by Ios: Martyn, a wel-wisher to study",A07123.xml
1626,"Nichols, Philip.","Sir Francis Drake reuiued calling vpon this dull or effeminate age, to folowe his noble steps for golde & siluer, by this memorable relation, of the rare occurrances (neuer yet declared to the world) in a third voyage, made by him into the West-Indies, in the yeares 72. & 73. when Nombre de Dios was by him and 52. others only in his company, surprised. Faithfully taken out of the reporte of M· Christofer Ceely, Ellis Hixon, and others, who were in the same voyage with him. By Philip Nichols, preacher. Reviewed also by Sr. Francis Drake himselfe before his death, & much holpen and enlarged, by diuers notes, with his owne hand here and there inserted. Set forth by Sr Francis Drake Baronet (his nephew) now liuing.",A08210.xml
1618,England and Wales. Sovereign (1558-1603 : Elizabeth I),"By the Queene. The Queenes Maiestie geueth all maner her subiects to vnderstand, that where of late it hath ben agreed at Brugis in Flaunders, in a treatie ... by commissioners on the part of her Maiestie, and of the king of Spaine, her good brother ...",A21682.xml
1627,"Bacon, Francis, 1561-1626.","Sylua syluarum: or A naturall historie In ten centuries. VVritten by the Right Honourable Francis Lo. Verulam Viscount St. Alban. Published after the authors death, by VVilliam Rawley Doctor of Diuinitie, late his Lordships chaplaine.",A01552.xml
1620,"Wilson, Thomas, 1563-1622.","Saints by calling: or Called to be saints A godly treatise of our holy calling to Christ, by the gospell. With the seuerall gifts proper vnto the called: and their counterfeits in the hypocrites which are not partakers of this effectuall calling. Written by Thomas Wilson, minister of Gods word, at S. Georges Church in Canterbury.",A15527.xml
1630,"Batten, William, Sir, d. 1667.","A most plaine and easie way for the finding of the sunnes amplitude and azimuth, and thereby the variation of the compasse, by logarithme written by W.B. ; also another plaine way for the azimuth, by the table of sines in fiue seuerall cases, by I.T.",A05734.xml
1592,"Hill, Adam, d. 1595.","The defence of the article: Christ descended into Hell VVith arguments obiected against the truth of the same doctrine: of one Alexander Humes. All which reasons are confuted, and the same doctrine cleerely defended. By Adam Hyll, D. of Diuinity.",A03345.xml
1616,"Breton, Nicholas, 1545?-1626?","The good and the badde, or Descriptions of the vvorthies, and vnworthies of this age Where the best may see their graces, and the worst discerne their basenesse.",A16748.xml
1639,"Freake, William.","Ezras pulpit. Or, A sermon lately preached in Southwarke, before a worshipfull assembly Very necessary for these times. By William Freake, minister.",A01234.xml
1604,"Churchyard, Thomas, 1520?-1604.","Sorrovvfull verses made on [the] death of our most Soueraigne Lady Queen Elizabeth, my gracious mistresse",A18765.xml
1609,"Davies, John, 1565?-1618.","Humours heau'n on earth with the ciuile warres of death and fortune. As also the triumph of death: or, the picture of the plague, according to the life; as it was in anno Domini. 1603. / By Iohn Dauies of Hereford.",A69177.xml
1606,"Cowper, William, 1568-1619.","A conduit of comfort Preached at Sainct Iames before the Commissioners of the Vnion of the Realmes. By W. Couper, Minister of Gods word.",A19490.xml
1564,England and Wales. Sovereign (1558-1603 : Elizabeth I),"By the Quene, A proclamation to explane the Quenes Maiesties meanyng, vpon a former made in March last",A21669.xml
1630,"Doddridge, John, Sir, 1555-1628.","The history of the ancient and moderne estate of the principality of Wales, dutchy of Cornewall, and earldome of Chester Collected out of the records of the Tower of London, and diuers ancient authours. By Sir Iohn Dodridge Knight, one of his Maiesties iudges in the Kings Bench. And by himselfe dedicated to King Iames of euer blessed memory.",A20577.xml
1598,"Shakespeare, William, 1564-1616.","The history of Henrie the Fourth vvith the battell at Shrewsburie, betweene the King and Lord Henry Percy, surnamed Henrie Hotspur of the north. With the humorous conceits of Sir Iohn Falstalffe [sic].",A11966.xml
1632,N/A,[Engraved ornamental and other alphabets],A18942.xml
1533,"More, Thomas, Sir, Saint, 1478-1535.",The apologye of syr Thomas More knyght,A07692.xml
1582,"Watson, Thomas, 1557?-1592.","The hekatompathia or Passionate centurie of loue diuided into two parts: whereof, the first expresseth the authors sufferance in loue: the latter, his long farewell to loue and all his tyrannie. Composed by Thomas Watson Gentleman; and published at the request of certaine gentlemen his very frendes.",A14822.xml
1624,"Scott, Thomas, 1580?-1626.","Certaine reasons and arguments of policie, why the king of England should hereafter give over all further treatie, and enter into warre with the Spaniard",A11782.xml
1562,England and Wales. Sovereign (1558-1603 : Elizabeth I),"By the Quene. The Quenes Maiestie callyng to her good remembraunce howe well this realme is furnyshed with good lawes and orders, for redresse of many enormities ...",A21641.xml
1593,England and Wales. Sovereign (1558-1603 : Elizabeth I),"By the Queene. A proclamation to restraine accesse to the court, of all such as are not bound to ordinarie attendance, or that shall not be otherwise by her Maiestie",A21899.xml
1596,"More, John, d. 1592.","A liuely anatomie of death wherein you may see from whence it came, what it is by nature, and what by Christ. Togeather with the power, strength, and sting thereof: as also a preparatiue against the same. Tending to teach men to lyue, and die well to the Lord. By Iohn More, preacher of the Gospel.",A07686.xml
1574,"Hemmingsen, Niels, 1513-1600.","The preacher, or Methode of preachinge, vvrytten in Latine by Nich[olas] Hemminge, and translated into Englishe by I.H. Very necessarye for all those that by the true preaching of the Worde of God, labour to pull down the Synagoge of Sathair, and to buyide vp the Temple of God",A02926.xml
1595,"Smith, John, minister at Reading.","The doctrine of praier in generall for all men, that is, vniuersally for all mankind: Proued 1. By the true sence of the words if the Apostle 1. Tim 2. 2. By the reasons, why all men in that since should be praid for. 3. By the doctrine establishing such praier. 4. By the practises of churches, concerning that kind of praier. 5. By the obiections, ansuered. Against the position of those that say and preach, that all men are not to be praid for. By I. Smith, minister of Gods word at Reading.",A12472.xml
1609,"Tuke, Thomas, d. 1657.","The picture of a true protestant: or, Gods house and husbandry wherein is declared the duty and dignitie of all Gods children, both minister and people. Written by Thomas Tuke.",A14003.xml
1621,"Bradshaw, William, 1571-1618.","A meditation of mans mortalitie Containing an exposition of the ninetieth psalme. By that Reuerend and religious seruant of God Mr. William Bradshavv, sometime fellow of Sidney Colledge in Cambridge. Published since his decease by Thomas Gataker B. of D. and Pastor of Rotherhith.",A16614.xml
1592,"Greene, Robert, 1558?-1592.","The defence of conny catching. Or A confutation of those two iniurious pamphlets published by R.G. against the practitioners of many nimble-witted and mysticall sciences. By Cuthbert Cunny-catcher, licentiate in Whittington Colledge.",A19241.xml
1592,"Carmichael, James, 1542 or 3-1628, attributed name.","Newes from Scotland, declaring the damnable life and death of Doctor Fian a notable sorcerer, who was burned at Edenbrough in Ianuary last. 1591. Which doctor was regester to the diuell that sundry times preached at North Barrick Kirke, to a number of notorious witches. With the true examination of the saide doctor and witches, as they vttered them in the presence of the Scottish king. Discouering how they pretended to bewitch and drowne his Maiestie in the sea comming from Denmarke, with such other wonderfull matters as the like hath not been heard of at any time. Published according to the Scottish coppie.",A00710.xml
1609,"Johnson, Robert, chaplain to the Bishop of Lincoln.","Dauids teacher, or The true teacher of the right-vvay to heauen Discouering erroneous teachers and seditious sectuaries. Preached at Paules-Crosse the 3. of September. 1609. By Ro: Iohnson, M. of Arts, chaplaine to the Right Reuerend Father in God, the L. Bishop of Lincolne.",A04576.xml
1606,"Birnie, William, 1563-1619.","The blame of kirk-buriall, tending to persvvade cemiteriall ciuilitie First preached, then penned, and now at last propyned to the Lords inheritance in the Presbyterie of Lanerk, by M. William Birnie the Lord his minister in that ilk, as a pledge of his zeale, and care of that reformation.",A16166.xml
1628,France. Sovereign (1610-1643 : Louis XIII),"Articles of agreement made betweene the French King and those of Rochell, vpon the rendition of the towne, the 24. of October last. 1628 According to the French coppies printed at Rochell and at Roan. Also a relation of a braue and resolute sea-fight, made by Sr. Kenelam Digby (on the Bay of Scandarone the 16. of Iune last past) with certaine galegasses and galeasses, belonging to the states of Venice, to his great commendation, and to the honour of our English nation.",A06375.xml
1583,"Craig, John, 1512?-1600.","A short summe of the whole catechisme wherin the question is propounded and answered in fewe wordes, for the greater ease of the common people & children. Gathered by M. Iohn Craig, minister of Gods word, to the Kinges Maiestie.",A19533.xml
1601,N/A,"A True relation of taking of Alba-Regalis in the German tongue, called Sfullweissenburgh [sic], the chiefe cittie in Nether-Hungarie, which was taken by the Christian armie, the twentith [sic] of September last past, 1601 / truely traslated [sic] out of the German tongue.",A15309.xml
1612,"Smith, John, 1580-1631.","A map of Virginia VVith a description of the countrey, the commodities, people, government and religion. VVritten by Captaine Smith, sometimes governour of the countrey. Whereunto is annexed the proceedings of those colonies, since their first departure from England, with the discourses, orations, and relations of the salvages, and the accidents that befell them in all their iournies and discoveries. Taken faithfully as they were written out of the writings of Doctor Russell. Tho. Studley. Anas Todkill. Ieffra Abot. Richard Wiefin. Will. Phettiplace. Nathaniel Povvell. Richard Pots. And the relations of divers other diligent observers there present then, and now many of them in England. By VV.S.",A12466.xml
1571,"Tilney, Edmund, d. 1610.","A briefe and pleasant discourse of duties in mariage, called the flower of friendshippe",A13778.xml
1611,"Turberville, George, 1540?-1610?","The booke of falconrie or havvking for the onely delight and pleasure of all noblemen and gentlemen : collected out of  the best authors, aswell Italians as Frenchmen, and some English practises  withall concerning falconrie / heretofore published by George Turbervile, Gentleman.",A14017.xml
1628,East India Company.,"The petition and remonstrance of the Gouernor and Company of Merchants of London, trading to the East Indies exhibited to the Honorable the House of Commons assembled in Parliament. Anno 1628.",A21084.xml
1575,"Fulwell, Ulpian, fl. 1586.","The flovver of fame Containing the bright renowne, & moste fortunate raigne of King Henry the viii. Wherein is mentioned of matters, by the rest of our cronographers ouerpassed. Compyled by Vlpian Fulwell. Hereunto is annexed (by the aucthor) a short treatice of iii. noble and vertuous queenes. And a discourse of the worthie seruice that was done at Hadington in Scotlande, the seconde yere of the raigne of king Edward the sixt.",A01354.xml
1562,"Sternhold, Thomas, d. 1549.","The whole booke of Psalmes collected into Englysh metre by T. Starnhold, I. Hopkins, & others, conferred with the Ebrue, with apt notes to synge the[m] with al ; faithfully perused and alowed according to thordre appointed in the Quenes Maiesties iniunctions ; very mete to be vsed of all sortes of people priuately for their solace & comfort, laying apart all vngodly songes and ballades, which tende only to the norishing of vyce, and corrupting of youth.",A13988.xml
1633,"M. P. (Martin Parker), d. 1656?, attributed author.","A pleasant history of a gentleman in Thracia which had foure sonnes, and three of them none of his own; shewing how miraculously the true heire came to enioy his inheritance. To the tune of, Chevy Chace.",A13750.xml
1601,"Galvão, António, d. 1557.","The discoueries of the world from their first originall vnto the yeere of our Lord 1555. Briefly written in the Portugall tongue by Antonie Galuano, gouernour of Ternate, the chiefe island of the Malucos: corrected, quoted, and now published in English by Richard Hakluyt, sometimes student of Christ church in Oxford",A01426.xml
1600,"Balmford, James, b. 1556.","To the maior, aldermen, and inhabitants of N. That whiche heretofore I haue propounded to you (right worshipfull and beloued) in teaching, I do now publish to all men by printing, to wit, mine opinion of the vnlawfulnesse of games consisting in chance  ...",A03231.xml
1625,"Williams, John, 1582-1650.","Great Britains Salomon A sermon preached at the magnificent funerall, of the most high and mighty king, Iames, the late King of Great Britaine, France, and Ireland, defender of the faith, &c. At the Collegiat Church of Saint Peter at Westminster, the seuenth of May 1625. By the Right Honorable, and Right Reuerend Father in God, Iohn, Lord Bishop of Lincolne, Lord Keeper of the Great Seale of England, &c.",A15453.xml
1596,"Harington, John, Sir, 1560-1612.","A nevv discourse of a stale subiect, called the metamorphosis of Aiax: vvritten by Misacmos, to his friend and cosin Philostilpnos",A02649.xml
1589,"Barrow, Henry, 1550?-1593.",A true description out of the VVorde of God of the visible church,A05126.xml
1632,"Rowley, William, 1585?-1642?","A nevv vvonder, a woman never vext A pleasant conceited comedy: sundry times acted: never before printed. Written by VVilliam Rowley, one of his Maiesties servants.",A11153.xml
1624,"Skinner, John, Sir, fl. 1624.","A true relation of the vniust, cruell, and barbarous proceedings against the English at Amboyna in the East-Indies, by the Neatherlandish gouernour and councel there Also the copie of a pamphlet, set forth first in Dutch and then in English, by some Neatherlander; falsly entituled, A true declaration of the newes that came out of the East-Indies, with the pinace called the Hare, which arriued at Texel in Iune, 1624. Together with an answer to the same pamphlet. By the English East-India companie. Published by authoritie.",A21090.xml
1564,"Justinus, Marcus Junianus.","Thabridgment of the histories of Trogus Pompeius, collected and wrytten in the Laten tonge, by the famous historiographer Iustine, and translated into English by Arthur Goldyng: a worke conteynyng brieflie great plentie of moste delectable hystories, and notable examples, worthie not onelie to be read but also to be embraced and followed of all menne",A13977.xml
1620,"Scott, Thomas.","Vox populi, or Newes from Spayne translated according to the Spanish coppie ; which may serve to forwarn both England and the Vnited Provinces how farre to trust to Spanish pretences.",A11806.xml
1615,"Cooper, Thomas, 1517?-1594.","The blessing of Iapheth prouing the gathering in of the Gentiles, and finall conuersion of the Iewes. Expressed in diuers profitable sermons. By Thomas Cooper.",A19282.xml
1569,England and Wales. Sovereign (1558-1603 : Elizabeth I),"By the Queene. Wheras diuers bookes made or translated by certayne the Queenes Maiesties subiectes, for the more part remayning on the other syde of the sea, without lawfull licence, contayning sundry matters repugnaunt to trueth, derogatorie to the soueraigne estate of her Maiestie, and stirring and nourishing sedition in this realme ...",A21709.xml
1599,"Bradshaw, William, 1571-1618.","A triall of subscription by way of a preface vnto certaine subscribers; and, reasons for lesse rigour against non-subscribers. Both modestly written; that neither should offend.",A13963.xml
1548,"Askham, Anthony, fl. 1553.",A prognosticacion made for the yere of oure Lord Gods thousande fyue hundreth xlviii calculed for the meridian of Yorke and practysed by Anthony Askham ...,A69017.xml
1614,"Hayward, John, D.D.","The strong helper, offering to beare euery mans burthen. Or, A treatise, teaching in all troubles how to cast our burden vpon God but chiefly deliuering infallible grounds of comfort for quieting of troubled consciences. By Iohn Haivvard.",A02846.xml
1556,"Ponet, John, 1516?-1556.","An apologie fully aunsvveringe by Scriptures and aunceant doctors, a blasphemose book gatherid by D. Steph. Gardiner, of late Lord Chauncelar, D. Smyth of Oxford, Pighius, and other papists, as by ther books appeareth and of late set furth vnder the name of Thomas Martin Doctor of the Ciuile lawes (as of himself he saieth) against the godly mariadge of priests Wherin dyuers other matters which the papists defend be so confutid, that in Martyns ouerthrow they may see there own impudency and confusion. By Iohn Ponet Doctor of diuinitie and Busshhop of Winchester.",A09913.xml
1606,"West, Richard, fl. 1606-1619.",Newes from Bartholmew Fayre,A14956.xml
1570,England and Wales. Sovereign (1558-1603 : Elizabeth I),"By the Queene. A proclamation agaynst maynteyners of seditious persons, and of trayterous bookes and writinges",A21735.xml
1600,N/A,"Newes from Flaunders A new ballad of the great ouerthrow that the valliant Captaine Graue Maurice, Sir Frances Veere, and other of the Queene of Englands friends: gaue to the Archduke, and his army of Spaniards, vpon Sunday being the 22 of Iune last past, 1600. To the tune of lusty gallant.",A00923.xml
1584,"Greenham, Richard.","A godlie exhortation, and fruitfull admonition to vertuous parents and modest matrons Describing the holie vse, and blessed institution of that most honorable state of matrimonie, and the encrease of godlie and happy children, in training them vp in godly education, and houshold discipline. R.G.",A01383.xml
1635,N/A,The brides buriall To the tune of the Ladies fall.,A16827.xml
1623,"Hayward, John, Sir, 1564?-1627.",Dauids teares by Sr. John Hayward ...,A02852.xml
1621,N/A,"The Particular grieuances of those His Maiesties subiects throughout England and Wales, which lye vnder the oppression of George Woods patent for the sole printing vpon linnen cloth",A15679.xml
1606,"Rich, Barnabe, 1540?-1617.","Faultes faults, and nothing else but faultes",A10701.xml
1591,"Lodge, Thomas, 1558?-1625.","Catharos. Diogenes in his singularitie Wherein is comprehended his merrie baighting fit for all mens benefits: christened by him, a nettle for nice noses. By T.L. of Lincolns Inne, Gent: 1591.",A06163.xml
1627,"Cockburn, William, Sir, d. 1628.",Respublica de decimis. Written by Sir VVilliam Cockburne of Langtoun Knight,A19043.xml
1565,"Godet, Giles.","The city of London, as it was before the burning of St. Pauls ste[eple]",A72184.xml
1567,"Hozjusz, Stanisław, 1504-1579.","Of the expresse vvorde of God A shorte, but a most excellent treatyse and very necessary for this tyme. Written in Latin, by the right reuerend, lerned, and vertuous father Stanislaus Hosius, Bishop of VVarmia, Cardinal of the Holy Apostolyke See of Rome, and of the presidents in the late general councel holden at Trent. Newly translated in to English.",A03769.xml
1579,"Hake, Edward, fl. 1560-1604.","Newes out of Powles Churchyarde now newly renued and amplifyed according to the accidents of the present time. 1579. and otherwise entituled, syr Nummus. Written in English satyrs. Wherein is reprooued excessiue and vnlawfull seeking after riches, and the euill spending of the same. Compyled by E.H. Gent. Seene and allowed according to the order appointed.",A02477.xml
1626,Church of England. Archdeaconry of Surrey.,"Articles to be enquired of, by the church-vvardens, and sworne-men, in the visitation of the right worshipfull, the Archdeacon of Surrey",A00260.xml
1613,"Rich, Barnabe, 1540?-1617.","Opinion diefied [sic]. Discouering the ingins, traps, and traynes, that are set in this age, whereby to catch opinon. Neither florished with art, nor smoothed with flatterie. By B.R. Gentleman, seruant to the Kings most excellent Maiestie.",A10715.xml
1615,"Beaumont, Francis, 1584-1616.",Cupids reuenge As it hath beene diuers times acted by the Children of her Maiesties Reuels. By Iohn Fletcher,A06177.xml
1555,"Bonner, Edmund, 1500?-1569.","An honest godlye instruction and information for the tradynge, and bringinge vp of children, set furth by the Bishoppe of London co[m]maundyng all scholemaisters and other teachers of youthe within his diocese, that they neither teach, learne reade, or vse anye other maner of A B C, catechisme or rudimentes, then this made for the first instruction of youth. Mense Ianuarij. 1556. Cum priuilegio ad imprimendum solum.",A16364.xml
1569,"Georgijević, Bartolomej, d. ca. 1566.","The ofspring of the house of Ottomanno and officers pertaining to the greate Turkes court. Whereunto is added Bartholomeus Georgieuiz Epitome, of the customes rytes, ceremonies, and religion of the Turkes: with the miserbale affliction of those Christians, whiche liue vnder their captiuitie and bondage. In the ende also is adioyned the maner hovv Mustapha, oldest sonne of Soltan Soliman, twelfth Emperour of the Turkes, was murthered by his father, in the yere of our Lorde 1553. al Englished by Hugh Goughe.",A01618.xml
1584,"Hooker, John, 1526?-1601.","A catalog of the bishops of Excester with the description of the antiquitie and first foundation of the Cathedrall church of the same. Collected by Iohn Vowell alias Hoker, gentleman.",A14573.xml
